key,source,Translation
ST_Parts::Part_AdvancedAlloyMesh_Desc,Advanced Alloy Mesh,
ST_Parts::Part_AdvancedAlloyMesh_Name,Advanced Alloy Mesh,
ST_Parts::Part_AlloyFrame_Desc,Alloy Frame,
ST_Parts::Part_AlloyFrame_Name,Alloy Frame,
ST_Parts::Part_BatteryCell_Desc,Battery Cell,
ST_Parts::Part_BatteryCell_Name,Battery Cell,
ST_Parts::Part_CompressionPump_Desc,Compression Pump,
ST_Parts::Part_CompressionPump_Name,Compression Pump,
ST_Parts::Part_ConduitWiring_Desc,Conduit Wiring,
ST_Parts::Part_ConduitWiring_Name,Conduit Wiring,
ST_Parts::Part_ConnectorPorts_Desc,Connector Ports,
ST_Parts::Part_ConnectorPorts_Name,Connector Ports,
ST_Parts::Part_ControlKnobsButtons_Desc,Control Knobs & Buttons,
ST_Parts::Part_ControlKnobsButtons_Name,Control Knobs & Buttons,
ST_Parts::Part_CoolingRadiator_Desc,Cooling Radiator,
ST_Parts::Part_CoolingRadiator_Name,Cooling Radiator,
ST_Parts::Part_CoolingSystem_Desc,Cooling System,
ST_Parts::Part_CoolingSystem_Name,Cooling System,
ST_Parts::Part_DataStorageChip_Desc,Data Storage Chip,
ST_Parts::Part_DataStorageChip_Name,Data Storage Chip,
ST_Parts::Part_DisplayScreen_Desc,Display Screen,
ST_Parts::Part_DisplayScreen_Name,Display Screen,
ST_Parts::Part_FilteringSystem_Desc,Filtering System,
ST_Parts::Part_FilteringSystem_Name,Filtering System,
ST_Parts::Part_GrenadeIgnition_Name,Grenade ignition,
ST_Parts::Part_GrenadeIgnition_Desc,Ignition part of a grenade,
ST_Parts::Part_IsotopeStabilizer_Desc,Isotope Stabilizer,
ST_Parts::Part_IsotopeStabilizer_Name,Isotope Stabilizer,
ST_Parts::Part_LogicChip_Desc,Logic Chip,
ST_Parts::Part_LogicChip_Name,Logic Chip,
ST_Parts::Part_MagneticCoil_Desc,Magnetic Coil,
ST_Parts::Part_MagneticCoil_Name,Magnetic Coil,
ST_Parts::Part_NanoMesh_Desc,Nano Mesh,
ST_Parts::Part_NanoMesh_Name,Nano Mesh,
ST_Parts::Part_OpticalLens_Desc,Optical Lens,
ST_Parts::Part_OpticalLens_Name,Optical Lens,
ST_Parts::Part_PlasticCasing_Desc,Plastic Casing,
ST_Parts::Part_PlasticCasing_Name,Plastic Casing,
ST_Parts::Part_PowerCore_Desc,Power Core,
ST_Parts::Part_PowerCore_Name,Power Core,
ST_Parts::Part_ReactiveCore_Desc,Reactive Core,
ST_Parts::Part_ReactiveCore_Name,Reactive Core,
ST_Parts::Part_SolarCell_Desc,Solar Cell,
ST_Parts::Part_SolarCell_Name,Solar Cell,
ST_Parts::Part_StorageCylinder_Desc,Storage Cylinder,
ST_Parts::Part_StorageCylinder_Name,Storage Cylinder,
ST_Parts::Part_StorageMatrix_Desc,Storage Matrix,
ST_Parts::Part_StorageMatrix_Name,Storage Matrix,
ST_Parts::Part_TurbineBlade_Desc,Turbine Blade,
ST_Parts::Part_TurbineBlade_Name,Turbine Blade,
ST_Quests::AbandonQuest,Abandon quest,
ST_Quests::AudioDescription,Audio description,
ST_Quests::CompleteQuest,Complete quest,
ST_Quests::ConnectCableAndTurnOn,Connect the cable and turn it on,
ST_Quests::Extract,Extract,
ST_Quests::Objectives,Objectives,
ST_Quests::RewardEnhancerPoints,Reward enhancer points,
ST_Quests::RewardExperience,Reward experience,
ST_Quests::RewardItems,Reward items,
ST_Quests::RewardSkills,Reward skills,
ST_Quests::TakeQuest,Take quest,
ST_ReportTags::Character,Character,
ST_ReportTags::Crafting,Crafting,
ST_ReportTags::Gameplay,Gameplay,
ST_ReportTags::Inventory,Inventory,
ST_ReportTags::Items,Items,
ST_ReportTags::Module,Module,
ST_ReportTags::Performance,Performance,
ST_ReportTags::Physics,Physics,
ST_ReportTags::Tools,Tools,
ST_ReportTags::UI,UI,
ST_ReportTags::Vehicle,Vehicle,
ST_Rocket::Altitude,Altitude,
ST_Rocket::Attached,Attached,
ST_Rocket::Cargo,Cargo,
ST_Rocket::ChangeOfRain,Chances of rain,
ST_Rocket::CloseAllHatches,Close all hatches,
ST_Rocket::Closed,Closed,
ST_Rocket::Connections,Connections,
ST_Rocket::Door,Door,
ST_Rocket::Empty,Empty,
ST_Rocket::EngineTemperature,Engine temperature,
ST_Rocket::Entry,Entry,
ST_Rocket::EstimatedBoosterArrival,Estimated booster arrival,
ST_Rocket::Flight,Flight,
ST_Rocket::Fuel,Fuel,
ST_Rocket::Hatch,Hatch {0},
ST_Rocket::Launch,Launch,
ST_Rocket::Lazarus,Lazarus {0},
ST_Rocket::MOSESRocketSystem,MOSES - Rocket System,
ST_Rocket::PostFlight,Post flight,
ST_Rocket::RocketElectricity,Rocket Electricity,
ST_Rocket::RocketFuelMethane,Rocket Fuel Methane,
ST_Rocket::RocketFuelOxygen,Rocket Fuel Oxygen,
ST_Rocket::BasicVehicleDescription,Sparrow-Class Single-Stage Reusable Rocket,
ST_Rocket::Systems,System,
ST_Rocket::Telemetry,Telemetry,
ST_Rocket::Temperature,Temperature,
ST_Rocket::Vehicle,Vehicle,
ST_Rocket::Velocity,Velocity,
ST_Rocket::WaitingForLaunchRequest,Waiting for launch request,
ST_Rocket::WaitingForOtherStates,Waiting for other states {0}/{1} ({2}%),
ST_Rocket::WaitingForStartup,Waiting for startup,
ST_Rocket::WaitingForSystemCheck,Waiting for system check,
ST_Rocket::WindSpeed,Wind speed,
ST_Settings::UIDialogMarginOverrideSize_Desc,"A smaller number fills more of the screen, while a higher number makes the dialog smaller.",
ST_Settings::ADSSensitivity,ADS Sensitivity,
ST_Settings::ads_xaxis_sensitivity,ADS X-Axis Sensitivity,
ST_Settings::ads_yaxis_sensitivity,ADS Y-Axis Sensitivity,
ST_Settings::FSRQuality_Desc,AMD FidelityFX Super Resolution. Upscales the rendered image to higher resolution with temporal (and optionally ML) reconstruction.,
ST_Settings::FSRFrameGeneration,AMD Frame Generation,
ST_Settings::FSRFrameGeneration_Desc,AMD Frame Generation inserts interpolated frames between rendered frames to increase perceived frame rate / smoothness.,
ST_Settings::Acceleration,Acceleration,
ST_Settings::ActionNotifications,Action notifications,
ST_Settings::Actions,Actions,
ST_Settings::Gamepad_Desc,"Adjust controller sensitivity, layout, and vibration.",
ST_Settings::ForceFeedbackScale_Desc,Adjust controller vibration strength (0–100%).,
ST_Settings::PostProcessQuality_Desc,"Adjust effects like bloom, ambient occlusion, and depth of field.",
ST_Settings::Sensitivity_Desc,Adjust general look sensitivity to change camera responsiveness.,
ST_Settings::ShadowQuality_Desc,Adjust how detailed and sharp shadows appear.,
ST_Settings::ADSSensitivity_Desc,Adjust look sensitivity specifically while aiming down sights.,
ST_Settings::Sharpness_Desc,Adjust overall image clarity to taste.,
ST_Settings::ShadingQuality_Desc,Adjust surface lighting complexity for more realistic materials.,
ST_Settings::Audio_Desc,Adjust volumes and audio features.,
ST_Settings::ads_xaxis_sensitivity_Desc,Adjusts left‑right aim sensitivity while aiming down sights.,
ST_Settings::ColorBlindStrength_Desc,Adjusts the intensity of the color‑blind filter.,
ST_Settings::ads_yaxis_sensitivity_Desc,Adjusts up‑down aim sensitivity while aiming down sights.,
ST_Settings::AntiAliasingUpscaling,Anti-Aliasing & Upscaling,
ST_Settings::AntiAliasingQuality,Anti-Aliasing Quality,
ST_Settings::AspectRatio,Aspect Ratio,
ST_Settings::Audio,Audio,
ST_Settings::AutoPickup,Auto pickup,
ST_Settings::AutoPickup_Desc,Automatically pick up nearby items without pressing a button.,
ST_Settings::AutoSave_Desc,Automatically save progress at set intervals.,
ST_Settings::AutoSave,Autosave,
ST_Settings::BoatAnchor,Boat - Anchor,
ST_Settings::BoatCharacter,Boat - Character,
ST_Settings::BoatCompass,Boat - Compass,
ST_Settings::BoatSpeedometer,Boat - Speedometer,
ST_Settings::FramerateLimit_Desc,Cap the maximum FPS (30/60/120/144/240 or Unlimited).,
ST_Settings::UIScale_Desc,Change UI size for better readability.,
ST_Settings::FoliageQuality_Desc,"Change density and detail of grass, trees, and plants.",
ST_Settings::Video_Desc,"Change resolution, window mode, and display options.",
ST_Settings::GlobalIlluminationQuality_Desc,Change the accuracy of bounced and indirect lighting.,
ST_Settings::SubtitleFontSize_Desc,Change the size of subtitle text.,
ST_Settings::FOV_Desc,Changes how much of the game world fits on screen; higher shows more.,
ST_Settings::Character,Character,
ST_Settings::Crouch_Desc,Choose how crouch works (Hold or Toggle) during gameplay.,
ST_Settings::Sprint_Desc,Choose how sprint works (Hold or Toggle) when moving.,
ST_Settings::Acceleration_Desc,Choose input response curve (linear/S‑curve) for smoother aiming.,
ST_Settings::FrameGenerationMode_Desc,Choose the frame generation tech (DLSS/FSR/XeSS) or turn it off.,
ST_Settings::GamepadButtonStyle_Desc,Choose your controller icon set or layout style.,
ST_Settings::ColorBlindMode_Desc,"Chooses a color filter to assist Deuteranopia, Protanopia, or Tritanopia.",
ST_Settings::ColorBlindMode,Color Blind Mode,
ST_Settings::ColorBlindStrength,Color Blind Strength,
ST_Settings::ConfirmVideoSettingsTitle,Confirm video settings,
ST_Settings::ViewDistanceQuality_Desc,Control how far objects render in the distance.,
ST_Settings::VisualEffectsQuality_Desc,Control the detail of particles and special effects.,
ST_Settings::xaxis_sensitivity_Desc,Controls left‑right look speed for mouse or stick.,
ST_Settings::MotionBlur_Desc,Controls motion blur intensity.,
ST_Settings::AudioMaster_Desc,Controls the overall volume for all game audio.,
ST_Settings::yaxis_sensitivity_Desc,Controls up‑down look speed for mouse or stick.,
ST_Settings::Crosshair,Crosshair,
ST_Settings::Crouch,Crouch,
ST_Settings::HUD_Desc,Customize HUD interface elements.,
ST_Settings::Interface_Desc,"Customize HUD, menus, and accessibility display options.",
ST_Settings::Mouse_Desc,"Customize mouse look, sensitivity, and inversion.",
ST_Settings::DLSSFrameGeneration,DLSS Frame Generation,
ST_Settings::DLSSQuality,DLSS Quality,
ST_Settings::DiscardChangesTitle,Discard changes,
ST_Settings::ShowDetails_Desc,Display extra technical details like frame time or metrics.,
ST_Settings::Keyboard_Desc,Edit keyboard bindings and layout preferences.,
ST_Settings::FrameGeneration_Desc,Enable AI or driver-based frame generation for extra smoothness. Available methods depend on your GPU and drivers.,
ST_Settings::VoiceOver_Desc,Enable or disable spoken dialogue audio.,
ST_Settings::Radial_Desc,Enables or adjusts the radial menu for quick actions.,
ST_Settings::FOV,FOV,
ST_Settings::FSRQuality,FSR Quality,
ST_Settings::FSRSharpness,FSR Sharpness,
ST_Settings::AspectRatio_Desc,Filters resolution options according to supported aspect ratios. Especially useful for selecting compatible Windowed resolutions.,
ST_Settings::DLSSSharpness_Desc,Fine‑tune sharpness when DLSS is enabled.,
ST_Settings::FSRSharpness_Desc,Fine‑tune sharpness when FSR is enabled.,
ST_Settings::InvertX_Desc,Flips left/right look controls.,
ST_Settings::InvertY_Desc,Flips up/down look controls.,
ST_Settings::FoliageQuality,Foliage Quality,
ST_Settings::ForceFeedbackScale,Force Feedback,
ST_Settings::FrameGeneration,Frame Generation,
ST_Settings::FrameGenerationMode,Frame Generation Mode,
ST_Settings::DLSSFrameGeneration_Desc,"Frame Generation boosts frame rates by using AI to render additional frames. 2X is supported on a GeForce RTX 40 Series graphics card or higher, while 3x and 4x are supported on a GeForce RTX 50 Series graphics card.",
ST_Settings::DLSSFrameWarp,Frame Warp,
ST_Settings::DLSSFrameWrap_Desc,Frame Warp reduces latency and improves the responsiveness for mouse and camera movements by warping frames to reflect the most up to date mouse position. This feature requires a GeForce RTX 50 Series graphics card.,
ST_Settings::FramerateLimit,Framerate Limit,
ST_Settings::Game,Game,
ST_Settings::Gamepad,Gamepad,
ST_Settings::GamepadButtonStyle,Gamepad Button Style,
ST_Settings::Game_Desc,"Gameplay options like difficulty, saving, and interaction behavior.",
ST_Settings::Gamma,Gamma,
ST_Settings::GlobalIlluminationQuality,Global Illumination Quality,
ST_Settings::Graphics,Graphics,
ST_Settings::GraphicsQuality,Graphics Quality,
ST_Settings::HUD,HUD,
ST_Settings::Holster,Holster,
ST_Settings::HolsterDetails,Holster details,
ST_Settings::XeLL,Intel® Xe Low Latency,
ST_Settings::XeLL_Desc,Intel® Xe Low Latency technology uses advanced algorithms to improve responsiveness from user inputs to display output. Xe Low Latency is optimized for Intel® Arc™ GPUs. hardware.,
ST_Settings::XeSSFrameGeneration,Intel® XeSS Frame Generation,
ST_Settings::XeSSFrameGeneration_Desc,Intel® XeSS Frame Generation technology uses AI to generate interpolated frames to significantly boost performance. XeSS Frame Generation is optimized for Intel® Arc™ GPUs with AI acceleration hardware.,
ST_Settings::XeSSQuality,Intel® XeSS Quality,
ST_Settings::XeSSQuality_Desc,Intel® XeSS Super Resolution technology uses AI to deliver more performance with exceptional image quality. XeSS Super Resolution is optimized for Intel® Arc™ GPUs with AI acceleration hardware.,
ST_Settings::Interface,Interface,
ST_Settings::InvertX,Invert X,
ST_Settings::InvertY,Invert Y,
ST_Settings::ConfirmVideoSettingsBody,Keep current settings?,
ST_Settings::KeyAlreadyInUse,Key already in use,
ST_Settings::Keybindings,Keybindings,
ST_Settings::Keybinds,Keybinds,
ST_Settings::KeybindsHolster,Keybinds (Holster),
ST_Settings::Keyboard,Keyboard,
ST_Settings::LandscapeQuality,Landscape Quality,
ST_Settings::Language,Language,
ST_Settings::Locations,Locations,
ST_Settings::AntiAliasingUpscaling_Desc,"Manage anti‑aliasing and upscaling methods. Pick an method (TSR, DLSS, FSR, or XeSS) to boost performance. TSR works on all hardware, while other methods may be available and optimized depending on your GPU and drivers.",
ST_Settings::UIDialogMarginOverrideSize,Margin size,
ST_Settings::Markers,Markers,
ST_Settings::AudioMaster,Master,
ST_Settings::Messages,Messages,
ST_Settings::MessagesSecondary,Messages (Secondary),
ST_Settings::MessagesTertiary,Messages (Tertiary),
ST_Settings::MotionBlur,Motion Blur,
ST_Settings::Mouse,Mouse,
ST_Settings::AudioMusic,Music,
ST_Settings::NISQuality,NIS Quality,
ST_Settings::DLSSQuality_Desc,NVIDIA DLSS uses AI to boost frame rates while maintaining great image quality and responsiveness. This feature requires a GeForce RTX graphics card.,
ST_Settings::DLSSReflex,NVIDIA Reflex ,
ST_Settings::DLSSReflex_Desc,NVIDIA Reflex Low Latency reduces PC latency and increases responsiveness. This feature requires a GeForce graphics card. Auto‑enabled with DLSS Frame Generation.,
ST_Settings::Upscaling_Desc,"Pick an upscaling (TSR, DLSS, FSR, or XeSS) to boost performance. TSR works on all hardware, while other methods may be available and optimized depending on your GPU and drivers.",
ST_Settings::PostProcessQuality,Post Process Quality,
ST_Settings::Quests,Quests,
ST_Settings::Radial,Radial,
ST_Settings::ReflectionQuality,Reflection Quality,
ST_Settings::ResolutionScale_Desc,Render the game below/above native resolution for performance or clarity.,
ST_Settings::ResetDefaultsTitle,Reset default,
ST_Settings::Resolution,Resolution,
ST_Settings::ResolutionScale,Resolution Scale,
ST_Settings::RevertChangesTitle,Revert changes,
ST_Settings::AudioSFX,SFX,
ST_Settings::Language_Desc,"Selects the language used for menus, subtitles, and prompts.",
ST_Settings::Sensitivity,Sensitivity,
ST_Settings::NISQuality_Desc,Set NVIDIA Image Scaling quality to favor clarity or performance.,
ST_Settings::LandscapeQuality_Desc,Set detail for terrain meshes and distant geometry.,
ST_Settings::ReflectionQuality_Desc,Set how clean and accurate reflections look.,
ST_Settings::Keybindings_Desc,Set or modify the keys used for actions.,
ST_Settings::TextureQuality_Desc,Set the resolution of textures on characters and environments.,
ST_Settings::Resolution_Desc,Set your screen resolution for the game window.,
ST_Settings::GraphicsQuality_Desc,Sets an overall preset that balances visuals and performance.,
ST_Settings::Gamma_Desc,Sets overall screen brightness (Default: 2.2).,
ST_Settings::AudioMusic_Desc,Sets the in‑game music volume.,
ST_Settings::AudioSFX_Desc,"Sets the volume of sound effects like footsteps, weapons, and UI beeps.",
ST_Settings::ShadingQuality,Shading Quality,
ST_Settings::ShadowQuality,Shadow Quality,
ST_Settings::DLSSSharpness,Sharpness,
ST_Settings::Sharpness,Sharpness,
ST_Settings::ShowDetails,Show Details,
ST_Settings::ShowFps,Show FPS,
ST_Settings::ShowFps_Desc,Show current frames per second on screen.,
ST_Settings::Actions_Desc,Show or hide HUD action bindings.,
ST_Settings::Actionbar_Desc,Show or hide HUD actionbar.,
ST_Settings::HolsterDetails_Desc,Show or hide HUD holster details.,
ST_Settings::Holster_Desc,Show or hide HUD holster element.,
ST_Settings::KeybindsHolster_Desc,Show or hide HUD holster keybindings.,
ST_Settings::Keybinds_Desc,Show or hide HUD keybindings.,
ST_Settings::Locations_Desc,Show or hide HUD location markers.,
ST_Settings::ActionNotifications_Desc,"Show or hide action texts such as experience, damage, and consumption.",
ST_Settings::BoatAnchor_Desc,Show or hide boat HUD anchor.,
ST_Settings::BoatCharacter_Desc,Show or hide boat HUD character element.,
ST_Settings::BoatCompass_Desc,Show or hide boat HUD compass.,
ST_Settings::BoatSpeedometer_Desc,Show or hide boat HUD speedometer.,
ST_Settings::Character_Desc,Show or hide character HUD element.,
ST_Settings::Messages_Desc,Show or hide main message elements (Top-middle).,
ST_Settings::Markers_Desc,Show or hide markers in the world such as module sockets.,
ST_Settings::Quests_Desc,Show or hide quest objectives and tracking on the HUD.,
ST_Settings::Queue_Desc,Show or hide queue elements.,
ST_Settings::MessagesSecondary_Desc,Show or hide secondary message elements (Right).,
ST_Settings::MessagesTertiary_Desc,Show or hide tertiary message elements (Top-Right).,
ST_Settings::Crosshair_Desc,Show or hide the aiming reticle.,
ST_Settings::KeyAlreadyInUse_Desc,Shown when a key is already bound to another action.,
ST_Settings::AntiAliasingQuality_Desc,Smooth jagged edges on objects and scenery.,
ST_Settings::RequireRestart,Some video settings require restarting the game to take effect.,
ST_Settings::Sprint,Sprint,
ST_Settings::SubtitleFontSize,Subtitle font size,
ST_Settings::Subtitles,Subtitles,
ST_Settings::WindowMode_Desc,"Switches between Fullscreen, Borderless, or Windowed display modes.",
ST_Settings::VSync_Desc,Sync frame rate with monitor to reduce tearing.,
ST_Settings::TextureQuality,Texture Quality,
ST_Settings::NotOptimalGraphicsMemory,The current graphics quality settings are not optimal for a GPU with {0} of memory. Running low on GPU memory may cause stability and performance issues.,
ST_Settings::Subtitles_Desc,Turn subtitles on or off during dialogue and cutscenes.,
ST_Settings::Graphics_Desc,Tweak visual quality to balance performance and fidelity.,
ST_Settings::UIDialogMarginOverride,UI dialog scale,
ST_Settings::UIScale,UI scale,
ST_Settings::Upscaling,Upscaling,
ST_Settings::VSync,VSync,
ST_Settings::Video,Video,
ST_Settings::ViewDistanceQuality,View Distance Quality,
ST_Settings::VisualEffectsQuality,Visual Effects Quality,
ST_Settings::VoiceOver,Voice Over,
ST_Settings::UIDIalogMarginOverride_Desc,"When enabled, certain dialogs (like container) will be scaled.",
ST_Settings::WindowMode,Window Mode,
ST_Settings::ResetDefaultsBody,Would you like to reset all settings back to default?,
ST_Settings::RevertChangesBody,Would you like to revert to recent changes?,
ST_Settings::xaxis_sensitivity,X-Axis Sensitivity,
ST_Settings::yaxis_sensitivity,Y-Axis Sensitivity,
ST_Settings::DiscardChangesBody,You have some unsaved configurations. Would you like to discard all changes and close options?,
ST_Skills::Skill_BuilderTool_Name,Builder Tool,
ST_Skills::Skill_BuilderTool_Desc,Craft Builder Tool,
ST_Skills::SkillUnlockBody,New skill <highlight>{Name}</> unlocked! A total of <highlight>{Value}</> new items have been permanently stored in your vault.,
ST_Skills::SkillUnlockHeader,Skill unlock,
ST_Terminal::AllRightsReserved,(c) All rights reserved.,
ST_Terminal::InvalidCommand,<red>Invalid command!</>,
ST_Terminal::QuestAccepted,<white>Quest Accepted</>,
ST_Terminal::Cmd_Description_INFO,Access detailed information of current area,
ST_Terminal::exodus_peco_camera_arrival,Arrival,
ST_Terminal::Navigation_Beacon_49_Camera_Basement,Basement,
ST_Terminal::PECO_ID_Navigation_Beacon_15,Beacon 15,
ST_Terminal::beacon15_PECO_Camera,Beacon 15,
ST_Terminal::PECO_ID_Navigation_Beacon_32,Beacon 32,
ST_Terminal::beacon_32_camera_peco,Beacon 32,
ST_Terminal::PECO_ID_Navigation_Beacon_49,Beacon 49,
ST_Terminal::PECO_ID_Black_Vein,Black Vein,
ST_Terminal::black_vein_peco_camera,Black Vein,
ST_Terminal::PECO_Camera_Boat,Boat,
ST_Terminal::BootSequence,Boot sequence,
ST_Terminal::PECO_LogApp_Description,Browse log data,
ST_Terminal::Cmd_CONNECTED_OPS,CONNECTED_OPS,
ST_Terminal::PECO_Camera_User,Camera,
ST_Terminal::Cmd_CANCEL,Cancel,
ST_Terminal::User_Carrying,Carrying: {value},
ST_Terminal::CommandLine,Command line,
ST_Terminal::CommandLineVersion,Command line [Versio 10.0.232],
ST_Terminal::CommandPrompt,Command prompt,
ST_Terminal::Cmd_CONFIRM,Confirm,
ST_Terminal::Cmd_DIAGNOSIS,DIAGNOSIS,
ST_Terminal::Cmd_DIAG_CONSOLE,DIAG_CONSOLE,
ST_Terminal::delta_peco_camera,Delta,
ST_Terminal::PECO_SystemApp_DetectingPrimaryMasterDrive,Detecting Primary Master Drive,
ST_Terminal::Sanctuary_Dock_Camera_Dock,Dock,
ST_Terminal::draco_peco_camera,Draco,
ST_Terminal::Cmd_Exit,EXIT,
ST_Terminal::Cmd_Description_DIAG_CONSOLE,Engage with the system directly,
ST_Terminal::Sanctuary_Dock_Camera_Entrance,Entrance,
ST_Terminal::Cmd_Description_LIST,Enumerate all items within operational reach,
ST_Terminal::Cmd_Description_EXIT,Exit Terminal,
ST_Terminal::PECO_ID_Exodus_Arrival,Exodus Arrival,
ST_Terminal::exodus_peco_camera_power,Exodus Main,
ST_Terminal::PECO_ID_Exodus_Power,Exodus Power,
ST_Terminal::PECO_ID_Boat,FS-204 Vessel,
ST_Terminal::Lazarus_Complex_Camera_Food_Court,Food Court,
ST_Terminal::gamma_peco_camera,Gamma,
ST_Terminal::Reserve_Gemini_PECO_Camera,Gemini,
ST_Terminal::Cmd_HALT_OPERATION,HALT_OPERATION,
ST_Terminal::Lazarus_Complex_Camera_Hall,Hall,
ST_Terminal::Lazarus_Complex_Camera_PECO,Hall,
ST_Terminal::PECO_ID_Hall_of_Humanity,Hall of Humanity,
ST_Terminal::PECO_ID,ID,
ST_Terminal::Cmd_INFO,INFO,
ST_Terminal::SystemCheck_Input,Input: {value},
ST_Terminal::Track_Items,Items in area untouched: {value},
ST_Terminal::PECO_LogApp_CommandName,LOG DATA,
ST_Terminal::PECO_ID_Last_Listener,Last Listener,
ST_Terminal::PECO_ID_Exodus_Control,Launch Control,
ST_Terminal::exodus_peco_camera_launch_control,Launch Control,
ST_Terminal::PECO_ID_Lazarus_Power,Lazarus Power,
ST_Terminal::Cmd_Description_TASKS,List of tasks in terminal area,
ST_Terminal::PECO_SystemApp_LoadingBIOS,Loading Bios,
ST_Terminal::Navigation_Beacon_49_Camera_Lobby,Lobby,
ST_Terminal::LogData,Log Data,
ST_Terminal::lyra_peco_camera,Lyra,
ST_Terminal::Track_Memories,Memories in area: {value},
ST_Terminal::Seed_Chamber_Door_Console,Moses Authorization Required,
ST_Terminal::Cmd_PROXIMITY_OPS,NEAR BY,
ST_Terminal::NoPower,NO POWER,
ST_Terminal::Nomad_Camera_PECO,Nomad,
ST_Terminal::PECO_ID_Nomads_Tower,Nomad,
ST_Terminal::PECO_ID_Norfolk,Norfolk,
ST_Terminal::norfolk_camera_PECO,Norfolk,
ST_Terminal::PECO_SystemApp_OK,OK,
ST_Terminal::Objectives,Objectives,
ST_Terminal::Lazarus_Complex_Camera_Office,Office,
ST_Terminal::orion_peco_camera,Orion,
ST_Terminal::PECO_ID_Refuel_Outpost_Delta,Outpost Delta,
ST_Terminal::PECO_ID_Refuel_Outpost_Gamma,Outpost Gamma,
ST_Terminal::PECO_ID_Refuel_Outpost_Theta,Outpost Theta,
ST_Terminal::Navigation_Beacon_49_Camera_PECO,PECO,
ST_Terminal::PECO,PECO,
ST_Terminal::Sanctuary_Dock_Camera_PECO,PECO,
ST_Terminal::PECO_SystemApp_PowerOnSelfTest,Performing POST (Power-On Self Test),
ST_Terminal::PECO_SystemApp_PerformingSystemDiagnostics,Performing System Diagnostics,
ST_Terminal::Lazarus_Complex_Camera_PECO_Roof,Power,
ST_Terminal::Sanctuary_Dock_Camera_Power,Power,
ST_Terminal::Info_Print,Print info,
ST_Terminal::PECO_Camera_Seed_Vault_Prometheus,Prometheus,
ST_Terminal::PECO_ID_Seed_Vault_Prometheus,Prometheus,
ST_Terminal::Lazarus_Complex_Camera_Pumps,Pumps,
ST_Terminal::PECO_QuestApp_CommandName,QUESTS,
ST_Terminal::PECO_QuestApp_Description,Quest application,
ST_Terminal::Navigation_Beacon_49_Camera_Relay,Relay,
ST_Terminal::Lazarus_Complex_Camera_Research,Research,
ST_Terminal::PECO_ID_Helios_Reserve_Draco,Reserve Draco,
ST_Terminal::PECO_ID_Helios_Reserve_Gemini,Reserve Gemini,
ST_Terminal::PECO_ID_Helios_Reserve_Lyra,Reserve Lyra,
ST_Terminal::PECO_ID_Helios_Reserve_Orion,Reserve Orion,
ST_Terminal::Cmd_Description_SYSTEM_CHECK,Review current area power system status,
ST_Terminal::Sanctuary_Dock_Camera_Roof,Roof,
ST_Terminal::Lazarus_Complex_Camera_Roof,Roof A,
ST_Terminal::Lazarus_Complex_Camera_Roof_B,Roof B,
ST_Terminal::PECO_SecurityApp_CommandName,SECURITY,
ST_Terminal::PECO_SpaceApp_CommandName,SPACE,
ST_Terminal::Cmd_SYSTEM_CHECK,SYSTEM_CHECK,
ST_Terminal::Cmd_Description_HALT_OPERATION,Safely deactivate PECO,
ST_Terminal::PECO_ID_Sactuary_Dock_37,Sanctuary Dock 37,
ST_Terminal::Navigation_Beacon_49_Camera_Second_Floor,Second Floor,
ST_Terminal::Security,Security,
ST_Terminal::PECO_SystemApp_SettingUpVirtualMemory,Setting Up Virtual Memory,
ST_Terminal::User_SkillsUnlocked,Skills unlocked: {value},
ST_Terminal::SpaceData,Space Data,
ST_Terminal::PECO_SpaceApp_Description,Space application,
ST_Terminal::Sanctuary_Dock_Camera_Stairwell,Stairwell,
ST_Terminal::System,System,
ST_Terminal::PECO_SystemApp_SystemBootComplete,System Boot Complete.,
ST_Terminal::PECO_SystemApp_BootSequenceInitiated,System Boot Sequence Initiated,
ST_Terminal::SystemApplication,System application,
ST_Terminal::Cmd_TASKS,TASKS,
ST_Terminal::Cmd_LIST,TRACK ITEMS,
ST_Terminal::theta_peco_camera,Theta,
ST_Terminal::SystemCheck_Total,Total: {value},
ST_Terminal::Cmd_USER,USER,
ST_Terminal::SystemCheck_Uses,Uses: {value},
ST_Terminal::PECO_SecurityApp_Description,View security cameras,
ST_Terminal::Cmd_Description_USER,View your data,
ST_Terminal::PECO_SystemApp_WelcometoPECO,Welcome to PECO!,
ST_Terminal::Sanctuary_Dock_Camera_Workshop,Workshop,
ST_Terminal::PECO_SystemApp_SSHRoot,ssh root@81.29.9.1,
ST_UI::AbortCurrent,Abort current,
ST_UI::ActionBar,Action bar,
ST_UI::LazarusRack_ActionInProgress,Action in progress...,
ST_UI::Actions,Actions,
ST_UI::Add,Add,
ST_UI::Add_Five,Add (5),
ST_UI::Anchored,Anchored,
ST_UI::AssociatedItems,Associated items,
ST_UI::AutoCloseWhenEmpty,Auto close when empty,
ST_UI::Available,Available,
ST_UI::AverageFps,Avg fps,
ST_UI::Menu_Back,Back,
ST_UI::DemoBackupNotAvailable,Backup is not available in the demo,
ST_UI::Benchmark,Benchmark,
ST_UI::Blue,Blue,
ST_UI::Build,Build,
ST_UI::Build_Tool,Build Tool,
ST_UI::Category,Category,
ST_UI::Close,Close,
ST_UI::Color,Color,
ST_UI::Completed,Completed,
