key,source,Translation
ST_Memories::Memory_Book_Tommy_Desc,"Visual search book fostering detailed observation, sustained attention, patience, focus.","Libro di ricerca visiva che favorisce osservazione dettagliata, attenzione prolungata, pazienza e concentrazione."
ST_Memories::Memory_Book_Tommy_Name,Where's Tommy,Dov’è Tommy
ST_Memories::Memory_WorkshopManual_Name,Workshop Manual,Manuale da officina
ST_Memories::Memory_Drawing_Notes_Desc,"Written movement records. Contains locations and experiences, documents adaptation, stores environmental responses.","Registri scritti di movimenti. Contengono luoghi ed esperienze, documentano l’adattamento e memorizzano risposte ambientali."
ST_Memories::Memory_Drawing_Logs_Desc,"Written strategic records. Documents decisions and outcomes, shows leadership patterns, requires systematic logging.","Registri strategici scritti. Documentano decisioni e risultati, mostrano pattern di leadership e richiedono una registrazione sistematica."
ST_Modules::AddOrganicMaterial,Add organic material,Aggiungi materiale organico
ST_Modules::BlockedOutput,Blocked output,Uscita bloccata
ST_Modules::CategoryCharacter,Character,Personaggio
ST_Modules::ChargeUplink,Charge Uplink,Carica Uplink
ST_Modules::Charging,Charging,Caricamento
ST_Modules::CategoryCommon,Common,Comune
ST_Modules::Consuming,Consuming,Consumo
ST_Modules::Disconnected,Disconnected,Disconnesso
ST_Modules::ItemSelectionUI,Insert items,Inserisci oggetti
ST_Modules::Materials,Materials,Materiali
ST_Modules::ItemDetailsUI_MaterialsNeeded,Materials Needed:,Materiali necessari:
ST_Modules::CategoryMenu,Menu,Menu
ST_Modules::ItemDetailsUI_MissingResources,Missing Resources,Risorse mancanti
ST_Modules::NetDropped,Net dropped,Rete abbassata
ST_Modules::NetRaised,Net raised,Rete sollevata
ST_Modules::NoPower,No Power,Nessuna energia
ST_Modules::OpenModuleOutputContainer,Open container,Apri contenitore
ST_Modules::Map_Open,Open map,Apri mappa
ST_Modules::Terminal_Open,Open terminal,Apri terminale
ST_Modules::LazarusRack_Operatre,Operate Lazarus,Opera Lazarus
ST_Modules::ItemSelectionUI_OutputTracked,Output Parts:,Parti di output:
ST_Modules::Ready,Ready,Pronto
ST_Modules::Module_Repair,Repair Module,Modulo di riparazione
ST_Modules::StartProduction,Start Production,Avvia produzione
ST_Modules::SwitchOff,Switch off,Spegni
ST_Modules::SwitchOn,Switch on,Accendi
ST_Modules::HumanGrowSwitchScreen,Switch screen,Cambia schermo
ST_Modules::TakeCable,Take cable,Prendi cavo
ST_Modules::TurnOff,Turn off,Spegni
ST_Modules::TurnOn,Turn on,Accendi
ST_Modules::UI_UseScreen,Use screen,Usa schermo
ST_Modules::Interactive_UseWorkbench,Use workbench,Usa banco da lavoro
ST_Modules::CategoryVehicle,Vehicle,Veicolo
ST_Modules::UI_WarmUp,Warming up in progress,Riscaldamento in corso
ST_Modules::UI_WaterMissing,Water input missing,Ingresso acqua mancante
ST_Modules_Enhancers::Module_Enhancer_EntanglementLens_Desc,An advanced quantum lens increases the probability of doubling outputs by amplifying entangled particle pairs.,Una lente quantistica avanzata aumenta la probabilità di raddoppiare gli output amplificando coppie di particelle intrecciate.
ST_Modules_Enhancers::Module_Enhancer_QuantumDuplicator_Desc,"Connects fabric-of-time uncertainties, occasionally doubling production outputs through quantum entanglement.","Collega le incertezze del tessuto temporale, raddoppiando occasionalmente gli output di produzione tramite entanglement quantistico."
ST_Modules_Enhancers::Module_Enhancer_ConservationCoil_Name,Conservation Coil,Bobina di conservazione
ST_Modules_Enhancers::Module_Enhancer_EfficiencyMatrix_Name,Efficiency Matrix,Matrice di efficienza
ST_Modules_Enhancers::Module_Enhancer_EntanglementLens_Name,Entanglement Lens,Lente di entanglement
ST_Modules_Enhancers::Module_Enhancer_ConservationCoil_Desc,"Excellent for resource conservation; suitable for non-urgent, long-term production cycles.","Eccellente per la conservazione delle risorse; adatta a cicli di produzione non urgenti e di lunga durata."
ST_Modules_Enhancers::Module_Enhancer_FlashArray_Name,Flash Array,Matrice a impulsi
ST_Modules_Enhancers::Module_Enhancer_PulseTimingRegulator_Desc,"Good trade-off between speed, power savings, and moderate liquid usage—ideal for time-sensitive tasks.","Buon compromesso tra velocità, risparmio energetico e uso moderato di liquidi, ideale per attività urgenti."
ST_Modules_Enhancers::Module_Enhancer_FlashArray_Desc,"High-risk, high-reward option drastically reducing fabrication time at a significant electricity cost.","Opzione ad alto rischio e alta ricompensa che riduce drasticamente i tempi di fabbricazione a un costo elettrico significativo."
ST_Modules_Enhancers::Module_Enhancer_VoltageMinimizer_Desc,Optimal for scenarios with abundant liquid resources but limited electricity.,Ottimale per scenari con abbondanza di liquidi ma elettricità limitata.
ST_Modules_Enhancers::Module_Enhancer_PulseTimingRegulator_Name,Pulse Timing Regulator,Regolatore a impulsi temporali
ST_Modules_Enhancers::Module_Enhancer_QuantumDuplicator_Name,Quantum Duplicator,Duplicatore quantistico
ST_Modules_Enhancers::Module_Enhancer_ResourceOptimizer_Name,Resource Optimizer,Ottimizzatore di risorse
ST_Modules_Enhancers::Module_Enhancer_ResourceOptimizer_Desc,"Robust, comprehensive improvement is ideal for critical fabrications with limited availability.","Miglioramento robusto e completo, ideale per fabbricazioni critiche con disponibilità limitata."
ST_Modules_Enhancers::Module_Enhancer_EfficiencyMatrix_Desc,Strong general-purpose efficiency boost across all resources.,Forte aumento generale dell’efficienza su tutte le risorse.
ST_Modules_Enhancers::Module_Enhancer_VoltageMinimizer_Name,Voltage Minimizer,Minimizzatore di tensione
ST_Modules_Generators::Module_Desc_WindTurbine_Tier2,Advanced wind-power generator optimized for higher efficiency and greater resilience.,Generatore eolico avanzato ottimizzato per maggiore efficienza e resistenza.
ST_Modules_Generators::Module_Desc_WindTurbine_Tier1,"Compact, entry-level wind-power generator for basic needs.","Generatore eolico compatto di livello base per esigenze semplici."
ST_Modules_Generators::Module_Desc_Lighting_Rod,Conducts electricity from lightning and protects surrounding modules,Conduce elettricità dai fulmini e protegge i moduli circostanti
ST_Modules_Generators::Module_Name_WindTurbine_Tier2,Cyclone,Ciclone
ST_Modules_Generators::Module_Name_DieselGenerator,Diesel Generator,"Generatore diesel"
ST_Modules_Generators::Module_Name_DistillationTower,Distillation Tower,"Torre di distillazione"
ST_Modules_Generators::Module_Desc_PortableOxygenGenerator,Gathers oxygen using an electric turbine.,"Raccoglie ossigeno tramite una turbina elettrica."
ST_Modules_Generators::Module_Desc_SabatierReactor,"Generate Methane and Oxygen using Water, Carbon Dioxide and Electricity.","Genera metano e ossigeno usando acqua, anidride carbonica ed elettricità."
ST_Modules_Generators::Module_Desc_DieselGenerator,Generates Diesel from Organic materials and Electricity,"Genera diesel da materiali organici ed elettricità"
ST_Modules_Generators::Module_Desc_DistillationTower,"Generates Diesel, Petrol and Plastic from Oil and Electricity.","Genera diesel, petrolio e plastica da petrolio ed elettricità."
ST_Modules_Generators::Module_Desc_ElectricGenerator,Generates Electricity from Petrol.,"Genera elettricità dal petrolio."
ST_Modules_Generators::Module_Desc_PortableElectricGenerator,Generates Electricity from Petrol.,"Genera elettricità dal petrolio."
ST_Modules_Generators::Module_Desc_PortablePetrolGenerator,Generates petrol from biomatter and electricity.,"Genera petrolio da biomassa ed elettricità."
ST_Modules_Generators::Module_Desc_WindTurbine_Tier3,"High-capacity, rugged wind-power generator with extreme weather durability, delivering peak energy output.","Generatore eolico ad alta capacità e robustezza, resistente a condizioni estreme e capace di picchi energetici."
ST_Modules_Generators::Module_Name_ElectricGenerator,Large Electric Generator,"Generatore elettrico grande"
ST_Modules_Generators::Module_Desc_PoleSolarPanel_Tier3,Large solar panel array with sun sensor capable of generating 4000 Wh in optimal conditions.,"Grande impianto solare con sensore solare, capace di generare 4000 Wh in condizioni ottimali."
ST_Modules_Generators::Module_Name_Lightning_Rod,Lightning Rod,"Parafulmine"
ST_Modules_Generators::Module_Name_GroundSolarPanel,LumiLite,"LumiLite"
ST_Modules_Generators::Module_Name_PoleSolarPanel_Tier3,LumiMax,"LumiMax"
ST_Modules_Generators::Module_Name_PoleSolarPanel,LumiMid,"LumiMid"
ST_Modules_Generators::Module_Desc_PoleSolarPanel,Medium solar panel array capable of generating 2000 Wh in optimal conditions.,"Impianto solare medio capace di generare 2000 Wh in condizioni ottimali."
ST_Modules_Generators::Module_Desc_WaterPurifier,Purifies Salt Water using Electricity.,"Purifica acqua salata usando elettricità."
ST_Modules_Generators::Module_Name_SabatierReactor,Sabatier Reactor,"Reattore Sabatier"
ST_Modules_Generators::Module_Name_PortableElectricGenerator,Small Electric Generator,Piccolo generatore elettrico
ST_Modules_Generators::Module_Name_PortableOxygenGenerator,Small Oxygen Generator,Piccolo generatore di ossigeno
ST_Modules_Generators::Module_Name_PortablePetrolGenerator,Small Petrol Generator,Piccolo generatore di petrolio
ST_Modules_Generators::Module_Desc_GroundSolarPanel,Small solar panel array capable of generating 900 Wh in optimal conditions.,"Piccolo impianto solare capace di generare 900 Wh in condizioni ottimali."
ST_Modules_Generators::Module_Name_WindTurbine_Tier3,Typhoon,Typhoon
ST_Modules_Generators::Module_Name_WaterPurifier,Water Purifier,Depuratore d’acqua
ST_Modules_Generators::Module_Name_WindTurbine_Tier1,Whisper,Whisper
ST_Modules_Storage::Module_Name_CarbonDioxideContainer,Carbon Dioxide Container,Contenitore di anidride carbonica
ST_Modules_Storage::Module_Name_CarbonDioxideTank,Carbon Dioxide Tank,Serbatoio di anidride carbonica
ST_Modules_Storage::Module_Name_DieselBarrel,Diesel Barrel,Barile di diesel
ST_Modules_Storage::Module_Name_DieselTank,Diesel Tank,Serbatoio di diesel
ST_Modules_Storage::Module_Name_FreshWaterBarrel,Fresh Water Barrel,Barile di acqua dolce
ST_Modules_Storage::Module_Name_LargeBattery,Large Battery,Batteria grande
ST_Modules_Storage::Module_Name_MediumBattery,Medium Battery,Batteria media
ST_Modules_Storage::Module_Name_MethaneContainer,Methane Container,Contenitore di metano
ST_Modules_Storage::Module_Name_MethaneTank,Methane Tank,Serbatoio di metano
ST_Modules_Storage::Module_Name_OilBarrel,Oil Barrel,Barile di petrolio
ST_Modules_Storage::Module_Name_OilTank,Oil Tank,Serbatoio di petrolio
ST_Modules_Storage::Module_Name_OxygenContainer,Oxygen Container,Contenitore di ossigeno
ST_Modules_Storage::Module_Name_OxygenTank,Oxygen Tank,Serbatoio di ossigeno
ST_Modules_Storage::Module_Name_PetrolBarrel,Petrol Barrel,Barile di petrolio
ST_Modules_Storage::Module_Name_PetrolTank,Petrol Tank,Serbatoio di petrolio
ST_Modules_Storage::Module_Name_SaltWaterBarrel,Salt Water Barrel,Barile di acqua salata
ST_Modules_Storage::Module_Name_SaltWaterTank,Salt Water Tank,Serbatoio di acqua salata
ST_Modules_Storage::Module_Name_PortableBattery,Small Battery,Batteria piccola
ST_Modules_Storage::SUModule_Name_Electric,Small Battery,Batteria piccola
ST_Modules_Storage::SUModule_Name_Diesel,Small Diesel Container,Piccolo contenitore di diesel
ST_Modules_Storage::SUModule_Name_FreshWater,Small Fresh Water Container,Piccolo contenitore di acqua dolce
ST_Modules_Storage::SUModule_Name_Oxygen,Small Oxygen Container,Piccolo contenitore di ossigeno
ST_Modules_Storage::SUModule_Name_Petrol,Small Petrol Container,Piccolo contenitore di petrolio
ST_Modules_Storage::Module_Desc_CarbonDioxide,Store Carbon Dioxide,Stoccare anidride carbonica
ST_Modules_Storage::Module_Desc_Diesel,Store Diesel,Stoccare diesel
ST_Modules_Storage::Module_Desc_Electric,Store Electricity,Stoccare elettricità
ST_Modules_Storage::Module_Desc_FreshWater,Store Fresh Water,Stoccare acqua dolce
ST_Modules_Storage::Module_Desc_Methane,Store Methane,Stoccare metano
ST_Modules_Storage::Module_Desc_Oil,Store Oil,Stoccare petrolio
ST_Modules_Storage::Module_Desc_Oxygen,Store Oxygen,Stoccare ossigeno
ST_Modules_Storage::Module_Desc_Petrol,Store Petrol,Stoccare petrolio
ST_Modules_Storage::Module_Desc_SaltWater,Store Salt Water,Stoccare acqua salata
ST_Modules_Storage::Module_Desc_Water,Store Water,Stoccare acqua
ST_Modules_Storage::Module_Name_WaterTank,Water Tank,Serbatoio d’acqua
ST_Modules_Utility::Module_PoleLight_Tier3_Desc,360 Standing Light,Lampada da terra a 360°
ST_Modules_Utility::Module_PoleLight_Tier3_Name,360 Standing Light,Lampada da terra a 360°
ST_Modules_Utility::Module_PoleLight_Tier2_Desc,Advanced Standing Light,Lampada da terra avanzata
ST_Modules_Utility::Module_PoleLight_Tier2_Name,Advanced Standing Light,Lampada da terra avanzata
ST_Modules_Utility::Module_SaveStation_Name,Backup Station,Stazione di backup
ST_Modules_Utility::Module_EngineCylinder_Electric_Tier1_Name,Basic Electric Engine Cylinder ,Cilindro di motore elettrico di base
ST_Modules_Utility::Module_PoleLight_Tier1_Desc,Basic Standing Light,Lampada da terra base
ST_Modules_Utility::Module_PoleLight_Tier1_Name,Basic Standing Light,Lampada da terra base
ST_Modules_Utility::Module_LazarusPod_Desc,Containment unit used for human seed growth,Unità di contenimento usata per la crescita dei semi umani
ST_Modules_Utility::Module_Engine_Diesel_Name,Diesel Engine,Motore diesel
ST_Modules_Utility::Module_EngineCylinder_Diesel_Tier1_Name,Diesel Engine Cylinder,Cilindro del motore diesel
ST_Modules_Utility::Module_EngineCylinder_Diesel_Tier2_Name,Diesel Engine Cylinder Booster,Booster del cilindro del motore diesel
ST_Modules_Utility::Module_EngineCylinder_Diesel_Tier3_Name,Diesel Engine Cylinder Eco,Cilindro del motore diesel Eco
ST_Modules_Utility::Module_EngineCylinder_Diesel_Tier4_Name,Diesel Engine Cylinder Super Booster,Super booster del cilindro del motore diesel
ST_Modules_Utility::Module_Engine_Diesel_Desc,Diesel operated engine,Motore alimentato a diesel
ST_Modules_Utility::Module_PoleLight_Tier4_Desc,Double Standing Light,Lampada da terra doppia
ST_Modules_Utility::Module_PoleLight_Tier4_Name,Double Standing Light,Lampada da terra doppia
ST_Modules_Utility::Module_Engine_Electric_Name,Electric Engine,Motore elettrico
ST_Modules_Utility::Module_EngineCylinder_Electric_Tier2_Name,Electric Engine Cylinder Booster,Booster del cilindro del motore elettrico
ST_Modules_Utility::Module_EngineCylinder_Electric_Tier3_Name,Electric Engine Cylinder Eco,Cilindro del motore elettrico Eco
ST_Modules_Utility::Module_EngineCylinder_Electric_Tier4_Name,Electric Engine Cylinder Super Booster,Super booster del cilindro del motore elettrico
ST_Modules_Utility::Module_Engine_Electric_Desc,Electricity operated engine,Motore alimentato a elettricità
ST_Modules_Utility::Module_EngineCylinder_Diesel_Tier1_Desc,Engine Cylinder,Cilindro del motore
ST_Modules_Utility::Module_EngineCylinder_Diesel_Tier2_Desc,Engine Cylinder,Cilindro del motore
ST_Modules_Utility::Module_EngineCylinder_Diesel_Tier3_Desc,Engine Cylinder,Cilindro del motore
ST_Modules_Utility::Module_EngineCylinder_Diesel_Tier4_Desc,Engine Cylinder,Cilindro del motore
ST_Modules_Utility::Module_EngineCylinder_Electric_Tier1_Desc,Engine Cylinder,Cilindro del motore
ST_Modules_Utility::Module_EngineCylinder_Electric_Tier2_Desc,Engine Cylinder,Cilindro del motore
ST_Modules_Utility::Module_EngineCylinder_Electric_Tier3_Desc,Engine Cylinder,Cilindro del motore
ST_Modules_Utility::Module_EngineCylinder_Electric_Tier4_Desc,Engine Cylinder,Cilindro del motore
ST_Modules_Utility::Module_Fabricator_Desc,Fabricate items,Fabbrica oggetti
ST_Modules_Utility::Module_Fabricator_Name,Fabricator,Fabricator
ST_Modules_Utility::Module_Farming_Bed_Name,Farming Bed,Letto di coltivazione
ST_Modules_Utility::Module_FoodProcessor_Name,Food Processor,Processore di cibo
ST_Modules_Utility::Module_LazarusRack_Desc,Grow human seeds to maturity,Far crescere semi umani fino alla maturità
ST_Modules_Utility::Module_HealStation_Name,Heal Station,Stazione di cura
ST_Modules_Utility::Module_LazarusPod_Name,Lazarus Pod,Capsula Lazarus
ST_Modules_Utility::Module_LazarusRack_Name,Lazarus Rack,Rack Lazarus
ST_Modules_Utility::Module_OilPump_Name,Oil Pump,Pompa dell’olio
ST_Modules_Utility::Module_PECOTerminal_Name,PECO Terminal,Terminale PECO
ST_Modules_Utility::Module_FoodProcessor_Desc,Process materials into usable food items,Trasforma materiali in cibo utilizzabile
ST_Modules_Utility::Module_OilPump_Desc,Pumps oil,Pompa olio
ST_Modules_Utility::Module_WaterPump_Desc,Pumps water,Pompa acqua
ST_Modules_Utility::Module_Recycler_Desc,Recycle anything to base materials,Ricicla qualsiasi cosa in materiali di base
ST_Modules_Utility::Module_Recycler_Name,Recycler,Riciclatore
ST_Modules_Utility::Module_HealStation_Desc,Restore health,Ripristina la salute
ST_Modules_Utility::Module_SaveStation_Desc,Save current consciousness state,Salva lo stato attuale di coscienza
ST_Modules_Utility::Module_Farming_Bed_Description,Small Farming Bed used to grow vegetation,Piccolo letto di coltivazione usato per far crescere vegetazione
ST_Modules_Utility::Module_WaterPump_Name,Water Pump,Pompa dell’acqua
ST_Notifications::OpenToolsMenuBody,Equip your tools from the tools menu.,Equipaggia i tuoi strumenti dal menu strumenti.
ST_Notifications::UseCrouchBody,Explore tight and low passages!,Esplora passaggi stretti e bassi!
ST_Notifications::OpenToolsMenuHeader,How to equip tools,Come equipaggiare gli strumenti
ST_Notifications::UseJumpBody,New BIOS update: now you can jump!,Nuovo aggiornamento BIOS: ora puoi saltare!
ST_Notifications::NewLogData,New log data,Nuovi dati di registro
ST_Notifications::OpenToolsMenuButton,Open tools menu,Apri il menu strumenti
ST_Notifications::UseActionBarButtonUse,Toggle headlight,Attiva il faro
ST_Notifications::UseActionBarBody,Turn on the headlight.,Accendi il faro.
ST_Notifications::UseActionBarHeader,Use action bar,Usa la barra delle azioni
ST_Notifications::UseMeleeHeader,Use melee,Usa il corpo a corpo
ST_Notifications::UseMeleeBody,"With melee attacks, you can break stuff and throw a few punches!","Con gli attacchi corpo a corpo puoi rompere cose e tirare qualche pugno!"
ST_Parts::Part_AdvancedAlloyMesh_Desc,Advanced Alloy Mesh,Rete in lega avanzata
ST_Parts::Part_AdvancedAlloyMesh_Name,Advanced Alloy Mesh,Rete in lega avanzata
ST_Parts::Part_AlloyFrame_Desc,Alloy Frame,Telaio in lega
ST_Parts::Part_AlloyFrame_Name,Alloy Frame,Telaio in lega
ST_Parts::Part_BatteryCell_Desc,Battery Cell,Cella della batteria
ST_Parts::Part_BatteryCell_Name,Battery Cell,Cella della batteria
ST_Parts::Part_CompressionPump_Desc,Compression Pump,Pompa a compressione
ST_Parts::Part_CompressionPump_Name,Compression Pump,Pompa a compressione
ST_Parts::Part_ConduitWiring_Desc,Conduit Wiring,Cablaggio del condotto
ST_Parts::Part_ConduitWiring_Name,Conduit Wiring,Cablaggio del condotto
ST_Parts::Part_ConnectorPorts_Desc,Connector Ports,Porte di collegamento
ST_Parts::Part_ConnectorPorts_Name,Connector Ports,Porte di collegamento
ST_Parts::Part_ControlKnobsButtons_Desc,Control Knobs & Buttons,Manopole e pulsanti di controllo
ST_Parts::Part_ControlKnobsButtons_Name,Control Knobs & Buttons,Manopole e pulsanti di controllo
ST_Parts::Part_CoolingRadiator_Desc,Cooling Radiator,Radiatore di raffreddamento
ST_Parts::Part_CoolingRadiator_Name,Cooling Radiator,Radiatore di raffreddamento
ST_Parts::Part_CoolingSystem_Desc,Cooling System,Sistema di raffreddamento
ST_Parts::Part_CoolingSystem_Name,Cooling System,Sistema di raffreddamento
ST_Parts::Part_DataStorageChip_Desc,Data Storage Chip,Chip di archiviazione dati
ST_Parts::Part_DataStorageChip_Name,Data Storage Chip,Chip di archiviazione dati
ST_Parts::Part_DisplayScreen_Desc,Display Screen,Schermo di visualizzazione
ST_Parts::Part_DisplayScreen_Name,Display Screen,Schermo di visualizzazione
ST_Parts::Part_FilteringSystem_Desc,Filtering System,Sistema di filtraggio
ST_Parts::Part_FilteringSystem_Name,Filtering System,Sistema di filtraggio
ST_Parts::Part_GrenadeIgnition_Name,Grenade ignition,Accensione della granata
ST_Parts::Part_GrenadeIgnition_Desc,Ignition part of a grenade,Parte di accensione di una granata
ST_Parts::Part_IsotopeStabilizer_Desc,Isotope Stabilizer,Stabilizzatore di isotopi
ST_Parts::Part_IsotopeStabilizer_Name,Isotope Stabilizer,Stabilizzatore di isotopi
ST_Parts::Part_LogicChip_Desc,Logic Chip,Chip logico
ST_Parts::Part_LogicChip_Name,Logic Chip,Chip logico
ST_Parts::Part_MagneticCoil_Desc,Magnetic Coil,Bobina magnetica
ST_Parts::Part_MagneticCoil_Name,Magnetic Coil,Bobina magnetica
ST_Parts::Part_NanoMesh_Desc,Nano Mesh,Rete nano
ST_Parts::Part_NanoMesh_Name,Nano Mesh,Rete nano
ST_Parts::Part_OpticalLens_Desc,Optical Lens,Lente ottica
ST_Parts::Part_OpticalLens_Name,Optical Lens,Lente ottica
ST_Parts::Part_PlasticCasing_Desc,Plastic Casing,Guscio di plastica
ST_Parts::Part_PlasticCasing_Name,Plastic Casing,Guscio di plastica
ST_Parts::Part_PowerCore_Desc,Power Core,Nucleo di alimentazione
ST_Parts::Part_PowerCore_Name,Power Core,Nucleo di alimentazione
ST_Parts::Part_ReactiveCore_Desc,Reactive Core,Nucleo reattivo
ST_Parts::Part_ReactiveCore_Name,Reactive Core,Nucleo reattivo
ST_Parts::Part_SolarCell_Desc,Solar Cell,Cella solare
ST_Parts::Part_SolarCell_Name,Solar Cell,Cella solare
ST_Parts::Part_StorageCylinder_Desc,Storage Cylinder,Cilindro di stoccaggio
ST_Parts::Part_StorageCylinder_Name,Storage Cylinder,Cilindro di stoccaggio
ST_Parts::Part_StorageMatrix_Desc,Storage Matrix,Matrice di stoccaggio
ST_Parts::Part_StorageMatrix_Name,Storage Matrix,Matrice di stoccaggio
ST_Parts::Part_TurbineBlade_Desc,Turbine Blade,Lama della turbina
ST_Parts::Part_TurbineBlade_Name,Turbine Blade,Lama della turbina
ST_Quests::AbandonQuest,Abandon quest,Abbandona missione
ST_Quests::AudioDescription,Audio description,Descrizione audio
ST_Quests::CompleteQuest,Complete quest,Completa missione
ST_Quests::ConnectCableAndTurnOn,Connect the cable and turn it on,Collega il cavo e accendilo
ST_Quests::Extract,Extract,Estrai
ST_Quests::Objectives,Objectives,Obiettivi
ST_Quests::RewardEnhancerPoints,Reward enhancer points,Ricompensa punti amplificatore
ST_Quests::RewardExperience,Reward experience,Ricompensa esperienza
ST_Quests::RewardItems,Reward items,Ricompensa oggetti
ST_Quests::RewardSkills,Reward skills,Ricompensa abilità
ST_Quests::TakeQuest,Take quest,Accetta missione
ST_ReportTags::Character,Character,Personaggio
ST_ReportTags::Crafting,Crafting,Creazione
ST_ReportTags::Gameplay,Gameplay,Gameplay
ST_ReportTags::Inventory,Inventory,Inventario
ST_ReportTags::Items,Items,Oggetti
ST_ReportTags::Module,Module,Modulo
ST_ReportTags::Performance,Performance,Prestazioni
ST_ReportTags::Physics,Physics,Fisica
ST_ReportTags::Tools,Tools,Strumenti
ST_ReportTags::UI,UI,UI
ST_ReportTags::Vehicle,Vehicle,Veicolo
ST_Rocket::Altitude,Altitude,Altitudine
ST_Rocket::Attached,Attached,Attaccato
ST_Rocket::Cargo,Cargo,Carico
ST_Rocket::ChangeOfRain,Chances of rain,Probabilità di pioggia
ST_Rocket::CloseAllHatches,Close all hatches,Chiudi tutti i portelli
ST_Rocket::Closed,Closed,Chiuso
ST_Rocket::Connections,Connections,Connessioni
ST_Rocket::Door,Door,Porta
ST_Rocket::Empty,Empty,Vuoto
ST_Rocket::EngineTemperature,Engine temperature,Temperatura motore
ST_Rocket::Entry,Entry,Ingresso
ST_Rocket::EstimatedBoosterArrival,Estimated booster arrival,Arrivo stimato del booster
ST_Rocket::Flight,Flight,Volo
ST_Rocket::Fuel,Fuel,Carburante
ST_Rocket::Hatch,Hatch {0},Portello {0}
ST_Rocket::Launch,Launch,Lancio
ST_Rocket::Lazarus,Lazarus {0},Lazarus {0}
ST_Rocket::MOSESRocketSystem,MOSES - Rocket System,MOSES - Sistema a razzo
ST_Rocket::PostFlight,Post flight,Post-volo
ST_Rocket::RocketElectricity,Rocket Electricity,Elettricità del razzo
ST_Rocket::RocketFuelMethane,Rocket Fuel Methane,Carburante del razzo Metano
ST_Rocket::RocketFuelOxygen,Rocket Fuel Oxygen,Carburante del razzo Ossigeno
ST_Rocket::BasicVehicleDescription,Sparrow-Class Single-Stage Reusable Rocket,Razzo riutilizzabile monostadio classe Sparrow
ST_Rocket::Systems,System,Sistema
ST_Rocket::Telemetry,Telemetry,Telemetria
ST_Rocket::Temperature,Temperature,Temperatura
ST_Rocket::Vehicle,Vehicle,Veicolo
ST_Rocket::Velocity,Velocity,Velocità
ST_Rocket::WaitingForLaunchRequest,Waiting for launch request,In attesa della richiesta di lancio
ST_Rocket::WaitingForOtherStates,Waiting for other states {0}/{1} ({2}%),In attesa di altri stati {0}/{1} ({2}%)
ST_Rocket::WaitingForStartup,Waiting for startup,In attesa dell’avvio
ST_Rocket::WaitingForSystemCheck,Waiting for system check,In attesa del controllo di sistema
ST_Rocket::WindSpeed,Wind speed,Velocità del vento
ST_Settings::UIDialogMarginOverrideSize_Desc,"A smaller number fills more of the screen, while a higher number makes the dialog smaller.","Un numero più piccolo riempie più lo schermo, mentre un numero maggiore rende la finestra più piccola."
ST_Settings::ADSSensitivity,ADS Sensitivity,Sensibilità ADS
ST_Settings::ads_xaxis_sensitivity,ADS X-Axis Sensitivity,Sensibilità ADS asse X
ST_Settings::ads_yaxis_sensitivity,ADS Y-Axis Sensitivity,Sensibilità ADS asse Y
ST_Settings::FSRQuality_Desc,AMD FidelityFX Super Resolution. Upscales the rendered image to higher resolution with temporal (and optionally ML) reconstruction.,AMD FidelityFX Super Resolution. Esegue l’upscaling dell’immagine renderizzata a una risoluzione superiore con ricostruzione temporale (e opzionalmente ML).
ST_Settings::FSRFrameGeneration,AMD Frame Generation,AMD Frame Generation
ST_Settings::FSRFrameGeneration_Desc,AMD Frame Generation inserts interpolated frames between rendered frames to increase perceived frame rate / smoothness.,AMD Frame Generation inserisce fotogrammi interpolati tra quelli renderizzati per aumentare la fluidità percepita.
ST_Settings::Acceleration,Acceleration,Accelerazione
ST_Settings::ActionNotifications,Action notifications,Notifiche azioni
ST_Settings::Actions,Actions,Azioni
ST_Settings::Gamepad_Desc,"Adjust controller sensitivity, layout, and vibration.","Regola sensibilità, layout e vibrazione del controller."
ST_Settings::ForceFeedbackScale_Desc,Adjust controller vibration strength (0–100%).,Regola l’intensità della vibrazione del controller (0–100%).
ST_Settings::PostProcessQuality_Desc,"Adjust effects like bloom, ambient occlusion, and depth of field.","Regola effetti come bloom, occlusione ambientale e profondità di campo."
ST_Settings::Sensitivity_Desc,Adjust general look sensitivity to change camera responsiveness.,Regola la sensibilità generale dello sguardo per modificare la reattività della telecamera.
ST_Settings::ShadowQuality_Desc,Adjust how detailed and sharp shadows appear.,Regola quanto dettagliate e nitide appaiono le ombre.
ST_Settings::ADSSensitivity_Desc,Adjust look sensitivity specifically while aiming down sights.,Regola la sensibilità dello sguardo mentre miri con l’ADS.
ST_Settings::Sharpness_Desc,Adjust overall image clarity to taste.,Regola la nitidezza complessiva dell’immagine.
ST_Settings::ShadingQuality_Desc,Adjust surface lighting complexity for more realistic materials.,Regola la complessità dell’illuminazione superficiale per materiali più realistici.
ST_Settings::Audio_Desc,Adjust volumes and audio features.,Regola i volumi e le caratteristiche audio.
ST_Settings::ads_xaxis_sensitivity_Desc,Adjusts left‑right aim sensitivity while aiming down sights.,Regola la sensibilità orizzontale mentre miri con l’ADS.
ST_Settings::ColorBlindStrength_Desc,Adjusts the intensity of the color‑blind filter.,Regola l’intensità del filtro daltonismo.
ST_Settings::ads_yaxis_sensitivity_Desc,Adjusts up‑down aim sensitivity while aiming down sights.,Regola la sensibilità verticale mentre miri con l’ADS.
